Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events ≤ t,-241,0,0.08973011910915375
Sum of contribution of events > t,-242,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-242,0,0.08973011910915375
Sum of contribution of events > t,-243,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-243,0,0.08973011910915375
Sum of contribution of events > t,-244,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-244,0,0.08973011910915375
Sum of contribution of events > t,-245,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-245,0,0.08973011910915375
Sum of contribution of events > t,-246,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-246,0,0.08973011910915375
Sum of contribution of events > t,-247,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-247,0,0.08973011910915375
Sum of contribution of events > t,-248,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-248,0,0.08973011910915375
Sum of contribution of events > t,-249,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-249,0,0.08973011910915375
Sum of contribution of events > t,-250,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-250,0,0.08973011910915375
Sum of contribution of events > t,-251,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-251,0,0.08973011910915375
Sum of contribution of events > t,-252,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-252,0,0.08973011910915375
Sum of contribution of events > t,-253,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-253,0,0.08973011910915375
Sum of contribution of events > t,-254,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-254,0,0.08973011910915375
Sum of contribution of events > t,-255,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-255,0,0.08973011910915375
Sum of contribution of events > t,-256,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-256,0,0.08973011910915375
Sum of contribution of events > t,-257,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-257,0,0.08973011910915375
Sum of contribution of events > t,-258,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-258,0,0.08973011910915375
Sum of contribution of events > t,-259,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-259,0,0.08973011910915375
Sum of contribution of events > t,-260,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-260,0,0.08973011910915375
Sum of contribution of events > t,-261,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-261,0,0.08973011910915375
Sum of contribution of events > t,-262,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-262,0,0.08973011910915375
Sum of contribution of events > t,-263,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-263,0,0.08973011910915375
Sum of contribution of events > t,-264,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-264,0,0.08973011910915375
Sum of contribution of events > t,-265,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-265,0,0.08973011910915375
Sum of contribution of events > t,-266,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-266,0,0.08973011910915375
Sum of contribution of events > t,-267,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-267,0,0.08973011910915375
Sum of contribution of events > t,-268,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-268,0,0.08973011910915375
Sum of contribution of events > t,-269,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-269,0,0.08973011910915375
Sum of contribution of events > t,-270,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-270,0,0.08973011910915375
Sum of contribution of events > t,-271,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-271,0,0.08973011910915375
Sum of contribution of events > t,-272,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-272,0,0.08973011910915375
Sum of contribution of events > t,-273,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-273,0,0.08973011910915375
Sum of contribution of events > t,-274,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-274,0,0.08973011910915375
Sum of contribution of events > t,-275,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-275,0,0.08973011910915375
Sum of contribution of events > t,-276,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-276,0,0.08973011910915375
Sum of contribution of events > t,-277,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-277,0,0.08973011910915375
Sum of contribution of events > t,-278,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-278,0,0.08973011910915375
Sum of contribution of events > t,-279,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-279,0,0.08973011910915375
Sum of contribution of events > t,-280,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-280,0,0.08973011910915375
Sum of contribution of events > t,-281,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-281,0,0.08973011910915375
Sum of contribution of events > t,-282,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-282,0,0.08973011910915375
Sum of contribution of events > t,-283,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-283,0,0.08973011910915375
Sum of contribution of events > t,-284,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-284,0,0.08973011910915375
Sum of contribution of events > t,-285,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-285,0,0.08973011910915375
Sum of contribution of events > t,-286,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-286,0,0.08973011910915375
Sum of contribution of events > t,-287,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-287,0,0.08973011910915375
Sum of contribution of events > t,-288,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-288,0,0.08973011910915375
Sum of contribution of events > t,-289,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-289,0,0.08973011910915375
Sum of contribution of events > t,-290,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-290,0,0.08973011910915375
Sum of contribution of events > t,-291,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-291,0,0.08973011910915375
Sum of contribution of events > t,-292,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-292,0,0.08973011910915375
Sum of contribution of events > t,-293,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-293,0,0.08973011910915375
Sum of contribution of events > t,-294,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-294,0,0.08973011910915375
Sum of contribution of events > t,-295,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-295,0,0.08973011910915375
Sum of contribution of events > t,-296,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-296,0,0.08973011910915375
Sum of contribution of events > t,-297,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-297,0,0.08973011910915375
Sum of contribution of events > t,-298,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-298,0,0.08973011910915375
Sum of contribution of events > t,-299,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-299,0,0.08973011910915375
Sum of contribution of events > t,-300,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-300,0,0.08973011910915375
Sum of contribution of events > t,-301,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-301,0,0.08973011910915375
Sum of contribution of events > t,-302,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-302,0,0.08973011910915375
Sum of contribution of events > t,-303,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-303,0,0.08973011910915375
Sum of contribution of events > t,-304,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-304,0,0.08973011910915375
Sum of contribution of events > t,-305,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-305,0,0.08973011910915375
Sum of contribution of events > t,-306,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-306,0,0.08973011910915375
Sum of contribution of events > t,-307,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-307,0,0.08973011910915375
Sum of contribution of events > t,-308,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-308,0,0.08973011910915375
Sum of contribution of events > t,-309,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-309,0,0.08973011910915375
Sum of contribution of events > t,-310,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-310,0,0.08973011910915375
Sum of contribution of events > t,-311,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-311,0,0.08973011910915375
Sum of contribution of events > t,-312,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-312,0,0.08973011910915375
Sum of contribution of events > t,-313,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-313,0,0.08973011910915375
Sum of contribution of events > t,-314,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-314,0,0.08973011910915375
Sum of contribution of events > t,-315,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-315,0,0.08973011910915375
Sum of contribution of events > t,-316,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-316,0,0.08973011910915375
Sum of contribution of events > t,-317,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-317,0,0.08973011910915375
Sum of contribution of events > t,-318,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-318,0,0.08973011910915375
Sum of contribution of events > t,-319,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-319,0,0.08973011910915375
Sum of contribution of events > t,-320,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-320,0,0.08973011910915375
Sum of contribution of events > t,-321,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-321,0,0.08973011910915375
Sum of contribution of events > t,-322,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-322,0,0.08973011910915375
Sum of contribution of events > t,-323,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-323,0,0.08973011910915375
Sum of contribution of events > t,-324,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-324,0,0.08973011910915375
Sum of contribution of events > t,-325,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-325,0,0.08973011910915375
Sum of contribution of events > t,-326,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-326,0,0.08973011910915375
Sum of contribution of events > t,-327,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-327,0,0.08973011910915375
Sum of contribution of events > t,-328,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-328,0,0.08973011910915375
Sum of contribution of events > t,-329,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-329,0,0.08973011910915375
Sum of contribution of events > t,-330,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-330,0,0.08973011910915375
Sum of contribution of events > t,-331,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-331,0,0.08973011910915375
Sum of contribution of events > t,-332,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-332,0,0.08973011910915375
Sum of contribution of events > t,-333,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-333,0,0.08973011910915375
Sum of contribution of events > t,-334,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-334,0,0.08973011910915375
Sum of contribution of events > t,-335,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-335,0,0.08973011910915375
Sum of contribution of events > t,-336,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-336,0,0.08973011910915375
Sum of contribution of events > t,-337,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-337,0,0.08973011910915375
Sum of contribution of events > t,-338,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-338,0,0.08973011910915375
Sum of contribution of events > t,-339,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-339,0,0.08973011910915375
Sum of contribution of events > t,-340,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-340,0,0.08973011910915375
Sum of contribution of events > t,-341,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-341,0,0.08973011910915375
Sum of contribution of events > t,-342,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-342,0,0.08973011910915375
Sum of contribution of events > t,-343,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-343,0,0.08973011910915375
Sum of contribution of events > t,-344,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-344,0,0.08973011910915375
Sum of contribution of events > t,-345,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-345,0,0.08973011910915375
Sum of contribution of events > t,-346,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-346,0,0.08973011910915375
Sum of contribution of events > t,-347,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-347,0,0.08973011910915375
Sum of contribution of events > t,-348,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-348,0,0.08973011910915375
Sum of contribution of events > t,-349,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-349,0,0.08973011910915375
Sum of contribution of events > t,-350,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-350,0,0.08973011910915375
Sum of contribution of events > t,-351,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-351,0,0.08973011910915375
Sum of contribution of events > t,-352,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-352,0,0.08973011910915375
Sum of contribution of events > t,-353,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-353,0,0.08973011910915375
Sum of contribution of events > t,-354,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-354,0,0.08973011910915375
Sum of contribution of events > t,-355,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-355,0,0.08973011910915375
Sum of contribution of events > t,-356,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-356,0,0.08973011910915375
Sum of contribution of events > t,-357,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-357,0,0.08973011910915375
Sum of contribution of events > t,-358,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-358,0,0.08973011910915375
Sum of contribution of events > t,-359,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-359,0,0.08973011910915375
Sum of contribution of events > t,-360,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-360,0,0.08973011910915375
Sum of contribution of events > t,-361,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-361,0,0.08973011910915375
Sum of contribution of events > t,-362,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-362,0,0.08973011910915375
Sum of contribution of events > t,-363,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-363,0,0.08973011910915375
Sum of contribution of events > t,-364,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-364,0,0.08973011910915375
Sum of contribution of events > t,-365,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-365,0,0.08973011910915375
Sum of contribution of events > t,-366,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-366,0,0.08973011910915375
Sum of contribution of events > t,-367,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-367,0,0.08973011910915375
Sum of contribution of events > t,-368,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-368,0,0.08973011910915375
Sum of contribution of events > t,-369,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-369,0,0.08973011910915375
Sum of contribution of events > t,-370,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-370,0,0.08973011910915375
Sum of contribution of events > t,-371,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-371,0,0.08973011910915375
Sum of contribution of events > t,-372,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-372,0,0.08973011910915375
Sum of contribution of events > t,-373,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-373,0,0.08973011910915375
Sum of contribution of events > t,-374,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-374,0,0.08973011910915375
Sum of contribution of events > t,-375,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-375,0,0.08973011910915375
Sum of contribution of events > t,-376,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-376,0,0.08973011910915375
Sum of contribution of events > t,-377,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-377,0,0.08973011910915375
Sum of contribution of events > t,-378,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-378,0,0.08973011910915375
Sum of contribution of events > t,-379,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-379,0,0.08973011910915375
Sum of contribution of events > t,-380,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-380,0,0.08973011910915375
Sum of contribution of events > t,-381,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-381,0,0.08973011910915375
Sum of contribution of events > t,-382,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-382,0,0.08973011910915375
Sum of contribution of events > t,-383,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-383,0,0.08973011910915375
Sum of contribution of events > t,-384,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-384,0,0.08973011910915375
Sum of contribution of events > t,-385,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-385,0,0.08973011910915375
Sum of contribution of events > t,-386,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-386,0,0.08973011910915375
Sum of contribution of events > t,-387,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-387,0,0.08973011910915375
Sum of contribution of events > t,-388,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-388,0,0.08973011910915375
Sum of contribution of events > t,-389,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-389,0,0.08973011910915375
Sum of contribution of events > t,-390,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-390,0,0.08973011910915375
Sum of contribution of events > t,-391,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-391,0,0.08973011910915375
Sum of contribution of events > t,-392,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-392,0,0.08973011910915375
Sum of contribution of events > t,-393,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-393,0,0.08973011910915375
Sum of contribution of events > t,-394,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-394,0,0.08973011910915375
Sum of contribution of events > t,-395,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-395,0,0.08973011910915375
Sum of contribution of events > t,-396,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-396,0,0.08973011910915375
Sum of contribution of events > t,-397,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-397,0,0.08973011910915375
Sum of contribution of events > t,-398,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-398,0,0.08973011910915375
Sum of contribution of events > t,-399,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-399,0,0.08973011910915375
Sum of contribution of events > t,-400,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-400,0,0.08973011910915375
Sum of contribution of events > t,-401,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-401,0,0.08973011910915375
Sum of contribution of events > t,-402,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-402,0,0.08973011910915375
Sum of contribution of events > t,-403,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-403,0,0.08973011910915375
Sum of contribution of events > t,-404,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-404,0,0.08973011910915375
Sum of contribution of events > t,-405,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-405,0,0.08973011910915375
Sum of contribution of events > t,-406,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-406,0,0.08973011910915375
Sum of contribution of events > t,-407,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-407,0,0.08973011910915375
Sum of contribution of events > t,-408,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-408,0,0.08973011910915375
Sum of contribution of events > t,-409,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-409,0,0.08973011910915375
Sum of contribution of events > t,-410,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-410,0,0.08973011910915375
Sum of contribution of events > t,-411,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-411,0,0.08973011910915375
Sum of contribution of events > t,-412,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-412,0,0.08973011910915375
Sum of contribution of events > t,-413,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-413,0,0.08973011910915375
Sum of contribution of events > t,-414,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-414,0,0.08973011910915375
Sum of contribution of events > t,-415,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-415,0,0.08973011910915375
Sum of contribution of events > t,-416,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-416,0,0.08973011910915375
Sum of contribution of events > t,-417,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-417,0,0.08973011910915375
Sum of contribution of events > t,-418,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-418,0,0.08973011910915375
Sum of contribution of events > t,-419,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-419,0,0.08973011910915375
Sum of contribution of events > t,-420,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-420,0,0.08973011910915375
Sum of contribution of events > t,-421,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-421,0,0.08973011910915375
Sum of contribution of events > t,-422,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-422,0,0.08973011910915375
Sum of contribution of events > t,-423,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-423,0,0.08973011910915375
Sum of contribution of events > t,-424,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-424,0,0.08973011910915375
Sum of contribution of events > t,-425,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-425,0,0.08973011910915375
Sum of contribution of events > t,-426,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-426,0,0.08973011910915375
Sum of contribution of events > t,-427,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-427,0,0.08973011910915375
Sum of contribution of events > t,-428,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-428,0,0.08973011910915375
Sum of contribution of events > t,-429,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-429,0,0.08973011910915375
Sum of contribution of events > t,-430,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-430,0,0.08973011910915375
Sum of contribution of events > t,-431,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-431,0,0.08973011910915375
Sum of contribution of events > t,-432,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-432,0,0.08973011910915375
Sum of contribution of events > t,-433,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-433,0,0.08973011910915375
Sum of contribution of events > t,-434,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-434,0,0.08973011910915375
Sum of contribution of events > t,-435,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-435,0,0.08973011910915375
Sum of contribution of events > t,-436,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-436,0,0.08973011910915375
Sum of contribution of events > t,-437,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-437,0,0.08973011910915375
Sum of contribution of events > t,-438,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-438,0,0.08973011910915375
Sum of contribution of events > t,-439,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-439,0,0.08973011910915375
Sum of contribution of events > t,-440,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-440,0,0.08973011910915375
Sum of contribution of events > t,-441,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-441,0,0.08973011910915375
Sum of contribution of events > t,-442,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-442,0,0.08973011910915375
Sum of contribution of events > t,-443,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-443,0,0.08973011910915375
Sum of contribution of events > t,-444,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-444,0,0.08973011910915375
Sum of contribution of events > t,-445,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-445,0,0.08973011910915375
Sum of contribution of events > t,-446,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-446,0,0.08973011910915375
Sum of contribution of events > t,-447,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-447,0,0.08973011910915375
Sum of contribution of events > t,-448,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-448,0,0.08973011910915375
Sum of contribution of events > t,-449,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-449,0,0.08973011910915375
Sum of contribution of events > t,-450,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-450,0,0.08973011910915375
Sum of contribution of events > t,-451,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-451,0,0.08973011910915375
Sum of contribution of events > t,-452,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-452,0,0.08973011910915375
Sum of contribution of events > t,-453,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-453,0,0.08973011910915375
Sum of contribution of events > t,-454,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-454,0,0.08973011910915375
Sum of contribution of events > t,-455,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-455,0,0.08973011910915375
Sum of contribution of events > t,-456,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-456,0,0.08973011910915375
Sum of contribution of events > t,-457,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-457,0,0.08973011910915375
Sum of contribution of events > t,-458,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-458,0,0.08973011910915375
Sum of contribution of events > t,-459,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-459,0,0.08973011910915375
Sum of contribution of events > t,-460,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-460,0,0.08973011910915375
Sum of contribution of events > t,-461,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-461,0,0.08973011910915375
Sum of contribution of events > t,-462,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-462,0,0.08973011910915375
Sum of contribution of events > t,-463,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-463,0,0.08973011910915375
Sum of contribution of events > t,-464,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-464,0,0.08973011910915375
Sum of contribution of events > t,-465,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-465,0,0.08973011910915375
Sum of contribution of events > t,-466,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-466,0,0.08973011910915375
Sum of contribution of events > t,-467,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-467,0,0.08973011910915375
Sum of contribution of events > t,-468,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-468,0,0.08973011910915375
Sum of contribution of events > t,-469,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-469,0,0.08973011910915375
Sum of contribution of events > t,-470,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-470,0,0.08973011910915375
Sum of contribution of events > t,-471,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-471,0,0.08973011910915375
Sum of contribution of events > t,-472,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-472,0,0.08973011910915375
Sum of contribution of events > t,-473,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-473,0,0.08973011910915375
Sum of contribution of events > t,-474,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-474,0,0.08973011910915375
Sum of contribution of events > t,-475,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-475,0,0.08973011910915375
Sum of contribution of events > t,-476,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-476,0,0.08973011910915375
Sum of contribution of events > t,-477,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-477,0,0.08973011910915375
Sum of contribution of events > t,-478,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-478,0,0.08973011910915375
Sum of contribution of events > t,-479,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-479,0,0.08973011910915375
Sum of contribution of events > t,-480,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-480,0,0.08973011910915375
Sum of contribution of events > t,-481,0,1.7017126083374022e-08
Sum of contribution of events ≤ t,-481,0,0.08973011910915375
Sum of contribution of events > t,-482,0,1.7017126083374022e-08
